# X-Filed	 Y-Field	Wavelength	X-Coord	Y-Coord	Rays-thru
# (min)	 (min)		(micron)		(mm)		 (mm)		%
-4.20	-1.50	0.45819		79.20684		48.92786		91.17
-4.20	-1.50	0.45980		79.22067		50.19442		90.85
-4.20	-1.50	0.46141		79.23488		51.46231		90.85
-4.20	-1.50	0.46302		79.24925		52.73176		91.17
-4.20	-1.50	0.46463		79.26412		54.00253		90.85
-4.20	-1.50	0.46624		79.27933		55.27476		90.54
-4.20	-1.50	0.46785		79.29486		56.54847		90.54
-4.20	-1.50	0.46946		79.31072		57.82368		90.54
-4.20	-1.50	0.47107		79.32691		59.10040		90.54
-4.20	-1.50	0.47268		79.34343		60.37866		90.22
-4.20	-1.50	0.47430		79.36011		61.65863		90.22
-4.20	-1.50	0.47591		79.37729		62.94006		90.22
-4.20	-1.50	0.47752		79.39477		64.22300		89.91
-4.20	-1.50	0.47913		79.41245		65.50777		89.27
-4.20	-1.50	0.48074		79.43056		66.79392		89.27
-4.20	-1.50	0.48235		79.44899		68.08171		88.96
-4.20	-1.50	0.48396		79.46773		69.37115		88.64
-4.20	-1.50	0.48557		79.48662		70.66245		88.33
-4.20	-1.50	0.48718		79.50597		71.95521		88.33
-4.20	-1.50	0.48879		79.52564		73.24967		88.01
-4.20	-1.50	0.49040		79.54561		74.54584		88.01
-4.20	-1.50	0.49201		79.56588		75.84373		87.38
-4.20	-1.50	0.49362		79.58653		77.14342		87.07
-4.20	-1.50	0.49523		79.60739		78.44480		87.07
-4.20	-1.50	0.49685		79.62854		79.74794		86.44
-4.20	-1.50	0.49846		79.64983		81.05308		85.49
-4.20	-1.50	0.50007		79.67155		82.35978		85.49
-4.20	-1.50	0.50168		79.69356		83.66828		84.86
-4.20	-1.50	0.50329		79.71585		84.97861		84.86
-4.20	-1.50	0.50490		79.73841		86.29076		84.54
-4.20	-1.50	0.50651		79.76119		87.60497		83.60
-4.20	-1.50	0.50812		79.78432		88.92059		83.28
-4.20	-1.50	0.50973		79.80743		90.23878		82.97
-4.20	-1.50	0.51134		79.83105		91.55834		82.02
-4.20	-1.50	0.51295		79.85504		92.87989		82.02
-4.20	-1.50	0.51456		79.87922		94.20318		81.39
-4.20	-1.50	0.51617		79.90341		95.52871		81.39
-4.20	-1.50	0.51779		79.92799		96.85585		81.07
-4.20	-1.50	0.51940		79.95280		98.18490		80.13
-4.20	-1.50	0.52101		79.97783		99.51587		80.13
-4.20	-1.50	0.52262		80.00299		100.84905		78.55
-4.20	-1.50	0.52423		80.02845		102.18387		78.23
-4.20	-1.50	0.52584		80.05410		103.52063		77.92
-4.20	-1.50	0.52745		80.07977		104.85967		76.97
-4.20	-1.50	0.52906		80.10580		106.20031		76.34
-4.20	-1.50	0.53067		80.13220		107.54280		76.03
-4.20	-1.50	0.53228		80.15858		108.88733		75.71
-4.20	-1.50	0.53389		80.18442		110.23619		58.04
-4.20	-1.50	0.53550		80.21931		111.59015		3.47
-4.20	-1.50	0.53711		0.00000		0.00000		0.00
-4.20	-1.50	0.53872		0.00000		0.00000		0.00
-4.20	-1.50	0.54034		0.00000		0.00000		0.00
-4.20	-1.50	0.54195		0.00000		0.00000		0.00
-4.20	-1.50	0.54356		0.00000		0.00000		0.00
-4.20	-1.50	0.54517		0.00000		0.00000		0.00
-4.20	-1.50	0.54678		0.00000		0.00000		0.00
-4.20	-1.50	0.54839		0.00000		0.00000		0.00
-4.20	-1.50	0.55000		0.00000		0.00000		0.00
-4.20	-1.34	0.31000		79.46245		-66.77845		87.70
-4.20	-1.34	0.31161		79.44479		-65.56825		87.70
-4.20	-1.34	0.31322		79.42718		-64.35756		87.70
-4.20	-1.34	0.31483		79.41016		-63.14767		88.01
-4.20	-1.34	0.31644		79.39345		-61.93787		88.01
-4.20	-1.34	0.31805		79.37705		-60.72813		88.33
-4.20	-1.34	0.31966		79.36095		-59.51846		88.33
-4.20	-1.34	0.32128		79.34517		-58.30884		88.64
-4.20	-1.34	0.32289		79.32970		-57.09926		88.96
-4.20	-1.34	0.32450		79.31454		-55.88970		89.27
-4.20	-1.34	0.32611		79.29946		-54.68001		89.27
-4.20	-1.34	0.32772		79.28494		-53.47047		89.27
-4.20	-1.34	0.32933		79.27061		-52.26064		89.59
-4.20	-1.34	0.33094		79.25673		-51.05107		89.59
-4.20	-1.34	0.33255		79.24316		-49.84145		89.91
-4.20	-1.34	0.33416		79.22978		-48.63145		90.22
-4.20	-1.34	0.33577		79.21686		-47.42175		90.54
-4.20	-1.34	0.33738		79.20425		-46.21196		90.54
-4.20	-1.34	0.33899		79.19197		-45.00206		90.85
-4.20	-1.34	0.34060		79.18000		-43.79204		90.85
-4.20	-1.34	0.34221		79.16823		-42.58162		90.85
-4.20	-1.34	0.34383		79.15692		-41.37134		90.54
-4.20	-1.34	0.34544		79.14592		-40.16089		90.54
